video_id,url,discovery_query,source_label,caption,hashtags,create_time,comment_count,gate_verdict,gate_rule,keep
7555759855336770836,https://www.tiktok.com/@giangrose6688/video/7555759855336770836,ngập Tây Hồ,kw_ngap_tay_ho,Vịnh Tây Hồ sóng biển dạt dào 😂😂#viraltiktok #xuhuongtiktok #thinhhanh #nuocngap #muabao ,#viraltiktok #xuhuongtiktok #thinhhanh #nuocngap #muabao,2025-09-30T06:07:20+00:00,3,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7542797806642253063,https://www.tiktok.com/@hoang_hiepland/video/7542797806642253063,ngập Tây Hồ,kw_ngap_tay_ho,#hashtagxuhuongtiktok #fyp #foryou #foryoupage #Hồ Tây Hà Nội ngay lúc này mưa   tràn hồ ngập hết đường 26/8/2025 phải dùng thuyền để di chuyển thôi cả nhà ơi#hotay #hoanghieptiktok #xuhuong #thinhhanh #trending ,#hashtagxuhuongtiktok #fyp #foryou #foryoupage #Hồ #hotay #hoanghieptiktok #xuhuong #thinhhanh #trending,2025-08-26T07:47:53+00:00,1,accept,du_3_nhom,1
7542895920044608776,https://www.tiktok.com/@namtrung131/video/7542895920044608776,ngập Long Biên,kw_ngap_long_bien,- ở trong phòng mà mới ngập đến đầu gối thôi bác 🤦🏻‍♂️ #fyp #nhatro #longbien ,#fyp #nhatro #longbien,2025-08-26T14:08:36+00:00,107,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555802037091339537,https://www.tiktok.com/@belinhhaysanmayxit/video/7555802037091339537,ngập Long Biên,kw_ngap_long_bien,E để xe ở chỗ làm đi căng hải về rồi nha 🥲 trôi cả dép e đi rồi 🥲 #tieuvuongquoclongbien #longbien #bão #ngaplut #ngập ,#tieuvuongquoclongbien #longbien #bão #ngaplut #ngập,2025-09-30T08:51:15+00:00,22,reject,thieu_nhom:C_dia_diem,0
7556076471454878983,https://www.tiktok.com/@hong.hn1086/video/7556076471454878983,ngập Long Biên,kw_ngap_long_bien,Quá nguy hiểm : nước dâng cao cầu long biên,,2025-10-01T02:35:58+00:00,280,reject,thieu_nhom:B_giao_thong_tac_dong,0
7555708715920379144,https://www.tiktok.com/@checkvarduongpho1/video/7555708715920379144,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,"Đường Thiên Hiền, Quận Nam Từ Liêm ngay lúc này! ",,2025-09-30T02:48:53+00:00,275,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7542724091401243911,https://www.tiktok.com/@kenhbanotoxeluot/video/7542724091401243911,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,# đường tố hữu phường Trung Văn  quận nam Từ liêm ngập ,,2025-08-26T03:01:50+00:00,15,reject,thieu_nhom:B_giao_thong_tac_dong,0
7543130722488323346,https://www.tiktok.com/@nhadatnamtuliem/video/7543130722488323346,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,"Cập nhật tình hình ngập khu vực Tây Mỗ Nam Từ Liêm 27/8/2025! Cơ bản khu vực cửa ngõ tiếp giáp với sông và nhánh sông sẽ vẫn còn ngập! Nhưng hoàn toàn có lối đi, việc sinh hoạt chợ dân sinh vẫn bình thường!  Ace mình có nhu cầu xem nhà thì đây là cơ hội rất tốt để định hình rõ khu vực mình đang ở sẽ thế nào khi toàn thành phố có trận lụt lớn! Liên hệ ngay Mr Tuấn Anh  Chuyên bất động sản Nam Từ Liêm để được tư vấn và dẫn đường! #Bấtđộngsảnnamtừliêm #nhàmiêunha #nhàtâymỗ #vinsmart #từliêm ",#Bấtđộngsảnnamtừliêm #nhàmiêunha #nhàtâymỗ #vinsmart #từliêm,2025-08-27T05:19:45+00:00,74,accept,du_3_nhom,1
7542669734714559752,https://www.tiktok.com/@chinhduc579/video/7542669734714559752,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,#mua ngập ở nam từ liêm hà nội #,#mua,2025-08-25T23:31:01+00:00,24,reject,thieu_nhom:B_giao_thong_tac_dong,0
7543142044688993544,https://www.tiktok.com/@phuongmai1297/video/7543142044688993544,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,Ngập Tây Mỗ - Nam Từ Liêm 😹😹 lm cuốc xe bò chở qua sông đi các bạn 😁😁#xedien,#xedien,2025-08-27T06:03:40+00:00,40,accept,du_3_nhom,1
7558449821527346450,https://www.tiktok.com/@ngocanh211986/video/7558449821527346450,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,"Chỗ mình đây, Bắc Từ Liêm , Chỗ mọi người thế nào rồi. #mưa #bão #hanoinews #lũlụt ",#mưa #bão #hanoinews #lũlụt,2025-10-07T12:05:40+00:00,2,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542835019367206151,https://www.tiktok.com/@hieuzg_16/video/7542835019367206151,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,Phú đô- nam từ liêm ngay lúc này 🤦‍♀️#ngập_hết_đường #bão #lụt ,#ngập_hết_đường #bão #lụt,2025-08-26T10:12:18+00:00,6,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542759219741707538,https://www.tiktok.com/@chanhleo1981/video/7542759219741707538,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,#🔥🔥🔥ảnh hưởng cơn bão số 5 Hà Nội mưa ngập khắp nẻo đường 🥰🥰🥰#xuhuongtiktok #xuhuong ,#xuhuongtiktok #xuhuong,2025-08-26T05:18:10+00:00,24,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542776618163457297,https://www.tiktok.com/@hienakorea0609/video/7542776618163457297,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,Lụt từ ngã tư đường phố 🤣 #mydinh #namtuliem #vinhomesskylake #hanoi #tiktokviral ,#mydinh #namtuliem #vinhomesskylake #hanoi #tiktokviral,2025-08-26T06:26:25+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7557306442957573394,https://www.tiktok.com/@xuka.mart/video/7557306442957573394,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,vẫn ngập sâu ạ. cầu ngà tây mỗ quận Nam từ Liêm ,,2025-10-04T10:08:48+00:00,1,reject,thieu_nhom:B_giao_thong_tac_dong,0
7557558476461985032,https://www.tiktok.com/@dongbaomientrung/video/7557558476461985032,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,"Hà Nội: Một khu dân cư tại phường Xuân Phương (phường Miêu Nha, quận Nam Từ Liêm cũ) bị cô lập sau bão. Sau 4 ngày, hàng loạt đồ đạc trong các ngôi nhà vẫn ngập dưới biển nước hơn 1 mét. #bão #lũlụt ",#bão #lũlụt,2025-10-05T02:26:52+00:00,0,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558468048219376913,https://www.tiktok.com/@baotienphong.official/video/7558468048219376913,ngập Nam Từ Liêm,kw_ngap_nam_tu_liem,"Hầm chung cư thành bể nước khổng lồ, thủy kích hàng trăm xe máy và ôtô  TPO - Do ảnh hưởng của bão số 11, mưa lớn kéo dài nhiều giờ trong ngày 7/10 đã khiến tầng hầm một tòa nhà ở phường Nam Từ Liêm (Hà Nội) ngập sâu. Hơn 300 xe máy cùng hàng chục ôtô bị nhấn chìm trong nước. #tienphong #hanoi #ngaplut",#tienphong #hanoi #ngaplut,2025-10-07T13:16:32+00:00,1,accept,du_3_nhom,1
7535115802161270024,https://www.tiktok.com/@hog.duy.mih.khoi/video/7535115802161270024,ngập Bắc Từ Liêm,kw_ngap_bac_tu_liem,#háhtagxuhuongtiktok ,#háhtagxuhuongtiktok,2025-08-05T14:57:46+00:00,6,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7543077723070106898,https://www.tiktok.com/@toantinland_1668/video/7543077723070106898,ngập Bắc Từ Liêm,kw_ngap_bac_tu_liem,"🌧️ Mưa lớn tại Tây Hà Nội – Nhiều điểm trũng ngập nước Sáng nay em trực tiếp đi thị sát thực tế nhiều tuyến đường, khu dân cư tại Cầu Giấy – Nam Từ Liêm – Bắc Từ Liêm – Hoài Đức. Có những chỗ ngập sâu, đi lại khó khăn, nhưng cũng có những khu vực hạ tầng tốt, không lo ngập úng. 👉 Các bác nào đang quan tâm mua nhà, đầu tư ở Tây Hà Nội mà băn khoăn về vấn đề mưa ngập – thoát nước thì cứ liên hệ em. Em sẽ chia sẻ thực tế chi tiết từng khu để các bác yên tâm xuống tiền. 📲 Toàn Tín Land ✨ TOÀN TÍN – Vững niềm tin, Bền giá trị #toantinland #bđsthudo #tayhanoi #muangap #nhadeptayhanoi",#toantinland #bđsthudo #tayhanoi #muangap #nhadeptayhanoi,2025-08-27T01:54:08+00:00,0,accept,du_3_nhom,1
7555725852135279880,https://www.tiktok.com/@chungnguyenhd92/video/7555725852135279880,ngập Bắc Từ Liêm,kw_ngap_bac_tu_liem,"Trường Tiểu Học Tây Tựu A ngay lúc này. #đi đón con mà như đi Biển  #Từ Liêm, #Hà Nội #ngap #mua ",#đi #Từ #Hà #ngap #mua,2025-09-30T03:55:21+00:00,4,reject,thieu_nhom:A_ngap_lut,0
7555828968964820231,https://www.tiktok.com/@60giay.com/video/7555828968964820231,ngập Bắc Từ Liêm,kw_ngap_bac_tu_liem,Hà Nội công bố 65 điểm ngập úng #60giay #theanh28 #theanh28news,#60giay #theanh28 #theanh28news,2025-09-30T10:35:46+00:00,296,accept,du_3_nhom,1
7543548759532244242,https://www.tiktok.com/@linggg2111/video/7543548759532244242,ngập Bắc Từ Liêm,kw_ngap_bac_tu_liem,Ngập lụt nhưng tinh thần vẫn cứ là yêu nước 🥰🇻🇳 #thinhhanh #dieubinh #qdndvn #xuhuong #trending ,#thinhhanh #dieubinh #qdndvn #xuhuong #trending,2025-08-28T08:21:57+00:00,1960,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555797092736781575,https://www.tiktok.com/@muadattuoi30/video/7555797092736781575,ngập Thanh Trì,kw_ngap_thanh_tri,"Hoảng thật sự. Ảnh hưởng bão Bualoi đường Hà Nội thành sông, suối. Nước chảy cuồn cuồn. E trực tiếp tại Thanh Trì- Hà Nội.#bãobualoi #thanhtri ",#bãobualoi #thanhtri,2025-09-30T08:31:46+00:00,13,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7538321932270177554,https://www.tiktok.com/@phukiennganhmay/video/7538321932270177554,ngập Thanh Trì,kw_ngap_thanh_tri,Mưa 1 trận là ngập nửa cái tầng 1 😭😭😭 #mưa #lụt #ngập #bơi #thanhtri ,#mưa #lụt #ngập #bơi #thanhtri,2025-08-14T06:19:10+00:00,1,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7542774296662248725,https://www.tiktok.com/@lannpham1/video/7542774296662248725,ngập Thanh Trì,kw_ngap_thanh_tri,"Tân Triều 26/8, thiếu cái xuồng với tấm lưới thôi, hẹ hẹ.#hànoi #ngập_hết_đường #ngập_lụt_không_lối_thoát⛈⛈ ",#hànoi #ngập_hết_đường #ngập_lụt_không_lối_thoát,2025-08-26T06:16:40+00:00,6,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555914090313420040,https://www.tiktok.com/@lopluot68/video/7555914090313420040,ngập Thanh Trì,kw_ngap_thanh_tri,Ngập và tắc hết rồi #ngập #hànoi #hanoi ,#ngập #hànoi #hanoi,2025-09-30T16:05:46+00:00,5,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7542891504797289736,https://www.tiktok.com/@chautui227/video/7542891504797289736,ngập Gia Lâm,kw_ngap_gia_lam,Ninh Hiệp ngập 20:50 26/8/2025 #ninhhiepgialamhanoi ,#ninhhiepgialamhanoi,2025-08-26T13:51:27+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555805207666412817,https://www.tiktok.com/@luuhayen/video/7555805207666412817,ngập Đông Anh,kw_ngap_dong_anh,Intracom ngập #bao #ngap #hanoi,#bao #ngap #hanoi,2025-09-30T09:03:47+00:00,2,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555762600311524616,https://www.tiktok.com/@bluerosethanhhoa/video/7555762600311524616,ngập Đông Anh,kw_ngap_dong_anh,"CẬP NHẬT TÌNH HÌNH MƯA BÃO TẠI HUYỆN ĐÔNG ANH ĐI Ạ. VIỆT HÙNG nhiều chỗ ngập quá, trường học ngập đầy sân, học sinh nghỉ học , chợ dục Nội nhiều nhà nước ngập vào trong nhà, đình dục Nội nước ngập nửa bánh xe . #donganh #hanoi #mưa ",#donganh #hanoi #mưa,2025-09-30T06:17:56+00:00,13,accept,du_3_nhom,1
7555751433589607700,https://www.tiktok.com/@tm.li.chnh.mnh54/video/7555751433589607700,ngập Đông Anh,kw_ngap_dong_anh,ký túc xã đông anh ngập hết rồi ông trời ơi xin đừng mưa nữa 😭,,2025-09-30T05:34:39+00:00,6,reject,thieu_nhom:B_giao_thong_tac_dong,0
7542910022729174290,https://www.tiktok.com/@cuonglamther/video/7542910022729174290,ngập Đông Anh,kw_ngap_dong_anh,Trả lời @Hiệp ở Đông Anh 🍺🍺🍺 cầu trời cho ngưng mưa hửng nắng #cuonglamther ,#cuonglamther,2025-08-26T15:03:19+00:00,175,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7559785582558219527,https://www.tiktok.com/@thientempest0605/video/7559785582558219527,ngập Đông Anh,kw_ngap_dong_anh,Hà Nội ngay bây giờ: #xh #lũ #ngập #thientempest🌪️⚡ #bão ,#xh #lũ #ngập #thientempest #bão,2025-10-11T02:29:08+00:00,159,reject,thieu_nhom:B_giao_thong_tac_dong,0
7556816485256138002,https://www.tiktok.com/@hng.tp08/video/7556816485256138002,ngập Đông Anh,kw_ngap_dong_anh,"Đông trù, Đông Anh, Hà Nội giao đất cho doanh nghiệp lấp sông, lấp ngòi, lấp mương máng... phá vỡ quy hoạch gây úng ngập#xuhuongtiktok #xuhuong #congan #ubnd #",#xuhuongtiktok #xuhuong #congan #ubnd,2025-10-03T02:27:34+00:00,9,reject,thieu_nhom:B_giao_thong_tac_dong,0
7561817250391461127,https://www.tiktok.com/@thieulc1/video/7561817250391461127,ngập Đông Anh,kw_ngap_dong_anh,#VoiceEffects #top #toiyeuvietnam #tintuc24h ,#VoiceEffects #top #toiyeuvietnam #tintuc24h,2025-10-16T13:53:01+00:00,3,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7564000274197531911,https://www.tiktok.com/@phungdang997/video/7564000274197531911,ngập Đông Anh,kw_ngap_dong_anh,Mấy nay k ngập cỡ này nay ông trời mưa 1 đám hết hồn thành ra ngập đầy nhà lun #queemmientay #lũ #xh,#queemmientay #lũ #xh,2025-10-22T11:04:15+00:00,1,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7556937937724656914,https://www.tiktok.com/@huuthangquanao/video/7556937937724656914,ngập Đông Anh,kw_ngap_dong_anh,Mưa to quá ngập đường hết lun ời #longxuyen #67angiang #67 #mua ,#longxuyen #67angiang #67 #mua,2025-10-03T10:18:51+00:00,236,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7543160631122316562,https://www.tiktok.com/@5677hn.dungaca/video/7543160631122316562,ngập Đông Anh,kw_ngap_dong_anh,Đi làm về lại phải tập bơi 🫠 #dungaca #xuhuong #ngaplut #ngapluthanoi #ngapnuoc ,#dungaca #xuhuong #ngaplut #ngapluthanoi #ngapnuoc,2025-08-27T07:15:48+00:00,3,reject,thieu_nhom:A_ngap_lut+C_dia_diem,0
7559144971761192200,https://www.tiktok.com/@theanh28entertainment/video/7559144971761192200,ngập Sóc Sơn,kw_ngap_soc_son,"CÁC XÃ Ở SÓC SƠN (HÀ NỘI) HIỆN ĐANG BỊ NƯỚC LŨ NHẤN CHÌM, NHIỀU NGÔI NHÀ NƯỚC ĐÃ NGẬP HẾT TẦNG 2 #theanh28 #theanh28news #tiktoknews",#theanh28 #theanh28news #tiktoknews,2025-10-09T09:03:32+00:00,2341,reject,thieu_nhom:B_giao_thong_tac_dong,0
7560967852807818504,https://www.tiktok.com/@oneviewm6f/video/7560967852807818504,ngập Sóc Sơn,kw_ngap_soc_son,"“Cảnh báo: Tuyến Vành đai 4 – Xuân Cẩm, Sóc Sơn đang ngập sâu” #TinNong #NgapLut #HaNoi #SocSon #BacNinh #VanhDai4 #CanhBaoThoiTiet #TinThoiSu #BaoMua #CapNhat24h",#TinNong #NgapLut #HaNoi #SocSon #BacNinh #VanhDai4 #CanhBaoThoiTiet #TinThoiSu #BaoMua #CapNhat24h,2025-10-14T06:56:57+00:00,8,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559515656849247509,https://www.tiktok.com/@vuacamping.vn/video/7559515656849247509,ngập Sóc Sơn,kw_ngap_soc_son,"Toàn cảnh sông Cầu, xã Đa Phúc (Sóc Sơn cũ) đang trong tình trạng ngập lụt nguy hiểm Nước đang chảy dần sang các khu vực khác.  #socson #lulut #ecocamp",#socson #lulut #ecocamp,2025-10-10T13:20:00+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558283603537448199,https://www.tiktok.com/@bom_bom595/video/7558283603537448199,ngập Sóc Sơn,kw_ngap_soc_son,#CapCut Sóc sơn ngập sâu quá,#CapCut,2025-10-07T01:20:49+00:00,2,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559601856201379080,https://www.tiktok.com/@tinhot247update/video/7559601856201379080,ngập Sóc Sơn,kw_ngap_soc_son,"Nay ko đi đánh pick được, đi làm lũ lụt ở Sóc Sơn, Hà Nội! Nước ngập gần qua nóc ô tô! #lulut #hanoi #tiktok #views #xuhuong ",#lulut #hanoi #tiktok #views #xuhuong,2025-10-10T14:36:11+00:00,31,accept,du_3_nhom,1
7559574990446660885,https://www.tiktok.com/@kyolicvietnam/video/7559574990446660885,ngập Sóc Sơn,kw_ngap_soc_son,"Bà con Hà Nội chú ý, Hà Nội là vùng tiếp theo ngập úng do lũ xối xả đổ về! #socson #lulut #tiktoknews #foryou #fyp ",#socson #lulut #tiktoknews #foryou #fyp,2025-10-10T12:51:55+00:00,145,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559528228298263829,https://www.tiktok.com/@laocaionline.net/video/7559528228298263829,ngập Sóc Sơn,kw_ngap_soc_son,"Ngập lụt tại Sóc Sơn, Hà Nội lúc 14:50pm chiều nay",,2025-10-10T09:50:31+00:00,8,reject,thieu_nhom:B_giao_thong_tac_dong,0
7560873337027628306,https://www.tiktok.com/@ngc.lan88169/video/7560873337027628306,ngập Sóc Sơn,kw_ngap_soc_son,tại trường tiểu học học Việt Long Sóc Sơn nước đã ngập sân trường ,,2025-10-14T00:50:13+00:00,6,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559150200581901575,https://www.tiktok.com/@vnnews/video/7559150200581901575,ngập Sóc Sơn,kw_ngap_soc_son,"Xã Sóc Sơn, Hà Nội người dân ngập lụt trong bùn #hanoi #luto #matmo #ngapung #vnnews ",#hanoi #luto #matmo #ngapung #vnnews,2025-10-09T09:23:32+00:00,53,reject,thieu_nhom:B_giao_thong_tac_dong,0
7558327161384357128,https://www.tiktok.com/@tp.xy.knh462/video/7558327161384357128,ngập Sóc Sơn,kw_ngap_soc_son,Ngập tại quốc lộ 3 khu vực Sóc Sơn. #tiktoklive #livehighlights,#tiktoklive #livehighlights,2025-10-07T04:09:47+00:00,18,reject,thieu_nhom:B_giao_thong_tac_dong,0
7555789464769940744,https://www.tiktok.com/@dvabc123/video/7555789464769940744,ngập Sóc Sơn,kw_ngap_soc_son,Hậu quả của phá rừng phòng hộ?,,2025-09-30T08:02:09+00:00,490,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7559515280540470536,https://www.tiktok.com/@dvdl_0906193983/video/7559515280540470536,ngập Sóc Sơn,kw_ngap_soc_son,"Sóc Sơn, Hà Nội lúc 14:50pm chiều nay (10/10) Thêm một vùng ngập lụt nữa :(  Video từ Hoàng Long Vinh #socson #socsonhanoi #baoso11 #matmo #vietnam ",#socson #socsonhanoi #baoso11 #matmo #vietnam,2025-10-10T09:00:13+00:00,12,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559101850713099527,https://www.tiktok.com/@sinh_99999/video/7559101850713099527,ngập Sóc Sơn,kw_ngap_soc_son,"Ngay bây giờ tại Xuân Sơn, Trung Giã-Sóc Sơn-Hà Nội. Hiện tại nước đã dâng cao, ngập hết tầng một #viral #fyp #duet #trending #socson ",#viral #fyp #duet #trending #socson,2025-10-09T06:15:53+00:00,13,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559023373569887495,https://www.tiktok.com/@ngoclan301101/video/7559023373569887495,ngập Sóc Sơn,kw_ngap_soc_son,Sóc sơn ngập quá mn ơi 🥲 cầu mong tất cả mn được bình an ạ #lulut #mienbachomnay ,#lulut #mienbachomnay,2025-10-09T01:11:30+00:00,5,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559405973664812296,https://www.tiktok.com/@24011998hao/video/7559405973664812296,ngập Sóc Sơn,kw_ngap_soc_son,Phú Cường-Nội Bài ( Sóc Sơn cũ) ngập hơn cả năm ngoái.Quê tôi mùa nước lũ #xuhuong #thịnhhành #tiktokviral #viral #baomatmo #lulut #lulutmienbac #socson #nộibai ,#xuhuong #thịnhhành #tiktokviral #viral #baomatmo #lulut #lulutmienbac #socson #nộibai,2025-10-10T01:56:09+00:00,0,reject,thieu_nhom:B_giao_thong_tac_dong,0
7559199644912291090,https://www.tiktok.com/@mecoca.daudau/video/7559199644912291090,ngập Sóc Sơn,kw_ngap_soc_son,Các cụ bảo sống tới 80-90 tuổi rồi mà đây là lần đầu tiên ngập như vậy 😩 mong cho nước rút qua nhanh để bà con được trở lại nhữnng ngày tháng bình thường #lulut #trunggiasocson #xh #xuhuong ,#lulut #trunggiasocson #xh #xuhuong,2025-10-09T12:35:23+00:00,2,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7555851822871678226,https://www.tiktok.com/@nguyenchicuong69_/video/7555851822871678226,ngập Sóc Sơn,kw_ngap_soc_son,#trangtraicuongthiet thất thủ #muabao #dulichsocson #hoddongdo ,#trangtraicuongthiet #muabao #dulichsocson #hoddongdo,2025-09-30T12:04:08+00:00,606,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7559057743508737287,https://www.tiktok.com/@chuyenphophuong/video/7559057743508737287,ngập Sóc Sơn,kw_ngap_soc_son,Sóc sơn lũ bắt đầu dâng lên r ạ#bão #mưagióbãobùng #lụt ,#bão #mưagióbãobùng #lụt,2025-10-09T03:24:45+00:00,157,reject,thieu_nhom:B_giao_thong_tac_dong,0
7560231087885012241,https://www.tiktok.com/@nongthon.vn/video/7560231087885012241,ngập Sóc Sơn,kw_ngap_soc_son,Ngày quay 12/10/2025 14:00 - Đi Xuân Hoà Và ngượi lại đi hướng trên nha mọi người #sonnongthon #cau ,#sonnongthon #cau,2025-10-12T07:18:20+00:00,33,reject,thieu_nhom:A_ngap_lut+C_dia_diem,0
7556103544848289042,https://www.tiktok.com/@sancasau/video/7556103544848289042,ngập Đan Phượng,kw_ngap_dan_phuong,Xung quanh nhà mưa ngập ,,2025-10-01T04:20:58+00:00,4,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7543791221634780423,https://www.tiktok.com/@tiendung111/video/7543791221634780423,ngập Đan Phượng,kw_ngap_dan_phuong,"Cập nhật tình hình nước ngập trên quốc lộ 32 khu vực Đan Phượng - Hoài Đức sáng 29/8 Nước đã rút tương đối, tuy nhiên vẫn còn ngập, do đó bà con đi lại lưu ý như video trước đã hướng dẫn để tránh bị tắt máy do nước vào  #vanhoagiaothong #ngập_hết_đường #hanoi #xuhuong ",#vanhoagiaothong #ngập_hết_đường #hanoi #xuhuong,2025-08-29T00:02:49+00:00,0,accept,du_3_nhom,1
7543076645310156039,https://www.tiktok.com/@userf2vbr0twru/video/7543076645310156039,ngập Thường Tín,kw_ngap_thuong_tin,,,2025-08-27T01:49:56+00:00,18,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7555816433972776210,https://www.tiktok.com/@phongoto88/video/7555816433972776210,ngập Thường Tín,kw_ngap_thuong_tin,Ngập nước #phongotocu  #otocu  #toyotaphapvan #thườngtín ,#phongotocu #otocu #toyotaphapvan #thườngtín,2025-09-30T09:46:49+00:00,21,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
7559035789510823186,https://www.tiktok.com/@danghai1510/video/7559035789510823186,ngập Thường Tín,kw_ngap_thuong_tin,Lễ hội truyền thống Trung Thu làng Bình Vọng - Thường Tín. #langbinhvong #trungthu #thuongtin #thuongtinhanoi #trungthu2025,#langbinhvong #trungthu #thuongtin #thuongtinhanoi #trungthu2025,2025-10-09T01:59:34+00:00,2,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7555775082585410823,https://www.tiktok.com/@monken06/video/7555775082585410823,ngập Thanh Oai,kw_ngap_thanh_oai,#bualoi #conbaoso10 #thanhha #thanhoai #truongphatceramics ,#bualoi #conbaoso10 #thanhha #thanhoai #truongphatceramics,2025-09-30T07:06:21+00:00,5,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong+C_dia_diem,0
7556942969748737298,https://www.tiktok.com/@quocoaihanoi/video/7556942969748737298,ngập Quốc Oai,kw_ngap_quoc_oai,"CẬP NHẬT: ĐƯỜNG TỪ CẤN HỮU SANG ĐÔNG YÊN => Hiện tại không cấm đường nhưng vẫn ngập sâu, xe máy, ô tô con tuyệt đối không di chuyển qua tuyến đường này. ( xe tải gầm cao vẫn có thể di chuyển)",,2025-10-03T10:38:20+00:00,8,reject,thieu_nhom:C_dia_diem,0
7542778819610955016,https://www.tiktok.com/@kenhxam1994/video/7542778819610955016,ngập Quốc Oai,kw_ngap_quoc_oai,Các con đường trên chùa thầy sài sơn quốc oai đang ngập . Bà con rủ nhau đi bắt cá rất đông. #quocoai #chuathay #muangap #baoso5 ,#quocoai #chuathay #muangap #baoso5,2025-08-26T06:34:17+00:00,1,accept,du_3_nhom,1
7544597265617308935,https://www.tiktok.com/@quocoaihanoi/video/7544597265617308935,ngập Quốc Oai,kw_ngap_quoc_oai,Chùa Thầy - Quốc Oai kỷ lục mưa ngập….. #chuathay #quocoai #hanoi ,#chuathay #quocoai #hanoi,2025-08-31T04:10:43+00:00,53,reject,thieu_nhom:B_giao_thong_tac_dong,0
7560187724536368391,https://www.tiktok.com/@huongquattn/video/7560187724536368391,ngập Mê Linh,kw_ngap_me_linh,"Đi cứu trợ mà nước sông ngập hết cả 1 thôn, tràn lên cả tầng 2, mùi thúi um lên 😭 Khổ quá bà con ơi. #thiennguyen #clbthientammelinh ",#thiennguyen #clbthientammelinh,2025-10-12T04:29:40+00:00,30,reject,thieu_nhom:C_dia_diem,0
7555768490020457749,https://www.tiktok.com/@nongdanmelinh/video/7555768490020457749,ngập Mê Linh,kw_ngap_me_linh,Khu công nghiệp Quang Minh-Mê linh-Hà Nội #muabao #metmoi #buon #melinh #kcnquangminh ,#muabao #metmoi #buon #melinh #kcnquangminh,2025-09-30T06:40:48+00:00,98,reject,thieu_nhom:A_ngap_lut+B_giao_thong_tac_dong,0
7559548308956482823,https://www.tiktok.com/@hahuuhuong19/video/7559548308956482823,ngập Mê Linh,kw_ngap_me_linh,Ngập hết rồi bà con ạh :(( #xuhuongtiktok #ngapluthanoi #xuhuongtiktok #melinh,#xuhuongtiktok #ngapluthanoi #xuhuongtiktok #melinh,2025-10-10T11:08:24+00:00,7,reject,thieu_nhom:B_giao_thong_tac_dong+C_dia_diem,0
